"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2020","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","124",""
"SURVEY","2020","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - SALES, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","69.65",""
"SURVEY","2020","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - SALES, MEASURED IN PCT OF MKTG YEAR","TOTAL","NOT SPECIFIED","50.7",""
"SURVEY","2020","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - SALES, MEASURED IN PCT OF PRODUCTION","TOTAL","NOT SPECIFIED","5.9",""
"SURVEY","2020","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - SALES, MEASURED IN TONS","TOTAL","NOT SPECIFIED","171,590",""
"SURVEY","2020","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.19",""
"SURVEY","2020","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","11.1",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","13,600,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, BIOTECH - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, BIOTECH, BT - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, BIOTECH, HERBICIDE RESISTANT - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, BIOTECH, STACKED GENE - AREA PLANTED, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,900,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","PLANT POPULATION","PLANT POPULATION: (20,000 TO 22,500 PLANTS / ACRE)","0",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","PLANT POPULATION","PLANT POPULATION: (22,501 TO 25,000 PLANTS / ACRE)","4.3",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","PLANT POPULATION","PLANT POPULATION: (25,001 TO 27,500 PLANTS / ACRE)","9.4",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","PLANT POPULATION","PLANT POPULATION: (27,501 TO 30,000 PLANTS / ACRE)","21.7",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","PLANT POPULATION","PLANT POPULATION: (30,001 OR MORE PLANTS / ACRE)","64.6",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","PLANT POPULATION","PLANT POPULATION: (LESS THAN 20,000 PLANTS / ACRE)","0",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","ROW WIDTH","ROW WIDTH: (20.6 TO 30.5 INCHES)","79.7",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","ROW WIDTH","ROW WIDTH: (30.6 TO 34.5 INCHES)","11.6",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","ROW WIDTH","ROW WIDTH: (34.6 TO 36.5 INCHES)","2.9",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","ROW WIDTH","ROW WIDTH: (36.6 TO 38.5 INCHES)","2.9",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","ROW WIDTH","ROW WIDTH: (38.6 OR MORE INCHES)","0",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP","ROW WIDTH","ROW WIDTH: (LESS THAN 20.6 INCHES)","2.9",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - EAR COUNT, MEASURED IN EARS / ACRE","TOTAL","NOT SPECIFIED","30,550",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - NUMBER OF SAMPLES","ROW WIDTH","ROW WIDTH: (30 INCHES)","140",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - NUMBER OF SAMPLES","ROW WIDTH","ROW WIDTH: (36 INCHES)","5",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - NUMBER OF SAMPLES","ROW WIDTH","ROW WIDTH: (38 INCHES)","3",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - NUMBER OF SAMPLES","ROW WIDTH","ROW WIDTH: (LESS THAN 30.0 INCHES)","9",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - NUMBER OF SAMPLES","TOTAL","NOT SPECIFIED","138",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PLANT POPULATION, MEASURED IN PLANTS / ACRE","TOTAL","NOT SPECIFIED","31,050",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","10,594,512,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,283,300,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - ROW WIDTH, MEASURED IN INCHES / ROW","TOTAL","NOT SPECIFIED","30.1",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","5,330,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","20.5",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, (EXCL HORTICULTURE) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","16,666,098,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","FIELD CROP TOTALS","FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","16,666,098,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","FIELD CROP TOTALS","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,713,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","FIELD CROP TOTALS","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","24,330,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,160,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","437,044,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","3,697,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.19",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","330,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","76,824,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","792,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.4",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","830,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","360,220,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,905,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.5",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,225,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","471,823,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","4,006,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","3.27",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","89,531,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","923,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","2.56",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","865,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - ACRES PLANTED","TOTAL","NOT SPECIFIED","125,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","382,292,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","3,083,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","3.56",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","626,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","6.59",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","266,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","5.9",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","50,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","7.2",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","73,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","18,164,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,694,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","78",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,370,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","9,450,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","110,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BIXAFEN = 128400)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLORANTRANILIPROLE = 90110)","29,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENTRIFLUCONAZOLE = 122000)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","133,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","427,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)","645,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, CHOLINE SALT = 51505)","1,005,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, TRIISO. SALT = 30035)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)","1,348,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ATRAZINE = 80803)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BAPMA SALT OF DICAMBA = 100094)","359,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","13,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","305,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)","29,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, DIGLY. SALT = 128931)","1,340,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)"," (D)",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)","353,000",""
"SURVEY","2020","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIQUAT DIBROMIDE = 32201)"," (D)",""
